Name,Year,Score,Genre,Language,Budget,Revenue,Profit
The Girl Who Played with Fire,2010-08-07,70.0,"Drama,Action,Thriller,Crime,Mystery", Swedish,4422952.0,67126795.0,62703843.0
The First King,2019-01-31,71.0,History, Latin,27874800.0,2440478.0,-25434322.0
Detective Conan: Strategy Above the Depths,2005-04-09,69.0,"Animation,Mystery", Japanese,94400000.0,499328883.8,404928883.8
Blade of the Immortal,2017-06-17,66.0,"Action,Drama,Fantasy", Japanese,63460000.0,150532.0,-63309468.0
Tokyo Decadence,1992-01-06,59.0,Drama, Japanese,5838800.0,795312.0,-5043488.0
Hard Boiled,1992-05-07,76.0,"Action,Thriller,Crime", Cantonese,4500000.0,30613134.4,26113134.4
V.I.P.,2017-08-23,79.0,"Crime,Thriller,Action", Korean,128800000.0,388874890.0,260074890.0
Persona 3 the Movie: #1 Spring of Birth,2013-11-23,71.0,"Animation,Action,Fantasy", Japanese,139800000.0,308258520.6,168458520.60000002
Big Tits Zombie,2010-05-15,51.0,"Action,Horror,Comedy", Japanese,89600000.0,318056302.0,228456302.0
Urotsukidōji: Legend of the Overfiend,1994-10-06,61.0,"Animation,Action,Horror,Fantasy", Japanese,127400000.0,439839810.4,312439810.4
Three Colors: Red,1994-09-14,80.0,"Drama,Mystery,Romance", French,136000000.0,312438109.8,176438109.8
The Spacewalker,2017-04-06,71.0,"Adventure,Drama,History,Thriller", Russian,7075038.0,9868942.0,2793904.0
My Friend's Older Sister,2016-03-10,44.0,Romance, Korean,112600000.0,597883933.0,485283933.0
See Me After Class,2012-06-23,75.0,"Animation,Comedy", Japanese,122700000.0,217486131.0,94786131.0
Assassination Classroom: Graduation,2016-03-25,73.0,"Science Fiction,Comedy,Action", Japanese,48600000.0,493136851.8,444536851.8
Taxi 5,2018-04-08,55.0,"Comedy,Action", French,24625000.0,38600000.0,13975000.0
Ragnarok,2013-01-01,57.0,"Action,Adventure", Norwegian,6500000.0,3721345.0,-2778655.0
Force Majeure,2014-10-16,69.0,Drama, Swedish,56000004.0,4094339.0,-51905665.0
Battle of Jangsari,2019-09-25,69.0,"Drama,History,War", Korean,12400004.0,7883200.0,-4516804.0
Escaflowne: The Movie,2004-06-01,68.0,"Animation,Adventure,Drama,Fantasy", Japanese,132500000.0,829740878.0,697240878.0
Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,1991-11-02,71.0,"Animation,Comedy,Action,Romance", Japanese,163000000.0,1043172773.8,880172773.8
Days of Being Wild,1990-12-15,73.0,"Crime,Drama,Romance", Cantonese,25937792.0,141864.0,-25795928.0
A Chinese Odyssey Part One: Pandora's Box,1995-01-21,74.0,"Fantasy,Adventure,Comedy", Cantonese,10192000.0,3237520.0,-6954480.0
Foxter and Max,2019-09-19,67.0,"Adventure,Fantasy,Family", Ukrainian,1522860.0,221074959.6,219552099.6
Provocation,1996-11-15,59.0,"Drama,Romance", Italian,86400000.0,570633320.6,484233320.6
The Holy Mountain,2015-08-01,76.0,Drama," Spanish, Castilian",750000.0,54359734.8,53609734.8
Detective Conan: Quarter of Silence,2011-04-16,70.0,"Animation,Action,Crime,Mystery", Japanese,159940523.8,544794087.2,384853563.40000004
The Bodyguard from Beijing,1994-07-28,65.0,"Drama,Action,Thriller", Cantonese,118800000.0,317410493.4,198610493.39999998
"Sex, Shame & Tears",1999-06-18,68.0,"Comedy,Drama,Romance"," Spanish, Castilian",80600000.0,569018789.2,488418789.20000005
A Bittersweet Life,2005-03-31,75.0,"Action,Drama,Crime", Korean,134000000.0,434250432.6,300250432.6
Fight Back to School 3,1993-01-14,65.0,"Comedy,Crime,Mystery,Action", Cantonese,39780000.0,3865984.0,-35914016.0
Godzilla Against MechaGodzilla,2002-11-02,74.0,"Action,Science Fiction", Japanese,8500000.0,16000000.0,7500000.0
Utøya: July 22,2018-03-09,73.0,"History,Drama", Norwegian,688960.0,70628664.0,69939704.0
JoJo's Bizarre Adventure: Diamond Is Unbreakable – Chapter 1,2017-08-04,69.0,"Action,Adventure,Fantasy,Thriller", Japanese,101000000.0,414252393.4,313252393.4
Lupin the Third vs. Detective Conan,2015-10-27,70.0,"Action,Animation,Comedy,Crime,TV Movie", Japanese,131000000.0,557248132.6,426248132.6
Indochine,1992-04-15,71.0,"Drama,Romance", French,64660616.4,480248424.4,415587808.0
Buddy's Mom,2015-11-12,46.0,"Drama,Romance", Korean,107000000.0,625144639.8,518144639.79999995
Julia's Eyes,2010-10-29,67.0,"Horror,Thriller"," Spanish, Castilian",5170496.6,12884923.0,7714426.4
Gokuraku sentô: Kyonyû yumomi,2011-08-11,20.0,Comedy, Japanese,12001040.0,38139010.0,26137970.0
Toni Erdmann,2016-06-15,70.0,"Comedy,Drama", German,10000000.0,178077014.4,168077014.4
Kick the Cock,2008-09-04,41.0,Comedy, Italian,69200000.0,160644775.4,91444775.4
Man Bites Dog,1992-11-04,72.0,"Comedy,Crime", French,33000.0,205569.0,172569.0
King of Beggars,1992-12-17,67.0,"Action,Comedy,Drama", Cantonese,95500000.0,382780040.8,287280040.8
Red Cliff,2008-10-13,72.0,"Action,Adventure,Drama,History,War", Chinese,40000000.0,119627047.0,79627047.0
Crayon Shin-chan: Pursuit of the Balls of Darkness,1997-04-19,75.0,"Animation,Comedy", Japanese,122700000.0,217486131.0,94786131.0
Lupin the Third: Jigen's Gravestone,2014-06-21,75.0,"Animation,Adventure,Action,Comedy", Japanese,147860000.0,617601128.0,469741128.0
Revival of Evangelion,1998-03-07,76.0,"Action,Animation,Drama,Science Fiction", Japanese,59000000.0,642402632.4,583402632.4
Harmonie,2014-03-01,75.0,"Animation,Drama", Japanese,57400000.0,571483832.0,514083832.0
The Admiral: Roaring Currents,2014-09-18,71.0,"War,Action,Drama,History", Korean,9500000.0,112156811.0,102656811.0
The Sky Crawlers,2009-05-29,67.0,"Action,Adventure,Animation,War,Science Fiction", Japanese,109040000.0,388149760.2,279109760.2
Like Water for Chocolate,1992-04-16,73.0,"Drama,Romance"," Spanish, Castilian",2000000.0,21744201.0,19744201.0
Psychokinesis,2018-01-31,61.0,"Fantasy,Action", Korean,80400000.0,352676017.0,272276017.0
"My Rosy Life, His Rosy Passion",2014-12-27,72.0,Drama, Japanese,81200000.0,472749495.2,391549495.2
Death Note: Light Up the New World,2016-11-10,64.0,"Crime,Drama,Horror,Science Fiction,Thriller", Japanese,104000000.0,986244834.4,882244834.4
The Body,2012-12-21,76.0,"Thriller,Mystery"," Spanish, Castilian",89300000.0,459843550.4,370543550.4
My Best Fiend,1999-10-07,74.0,Documentary, German,79500000.0,708023892.4,628523892.4
"OSS 117: Cairo, Nest of Spies",2008-11-07,73.0,"Crime,Action,Adventure,Comedy", French,132000000.0,587519945.2,455519945.20000005
Homejack Quartet,2018-11-02,60.0,Drama, Japanese,73800000.0,346352260.6,272552260.6
Double Lover,2018-07-05,61.0,"Romance,Thriller,Drama", French,7110000.0,4248574.0,-2861426.0
"Marion, 13 ans pour toujours",2016-09-27,71.0,"Drama,TV Movie", French,119000000.0,661124731.6,542124731.6
Thale,2012-02-16,54.0,"Horror,Fantasy", Norwegian,100800000.0,116911978.0,16111978.0
Night Watch,2005-09-29,62.0,"Fantasy,Action,Thriller", Russian,10000000.0,50336279.0,40336279.0
Dream of JINSIA,2018-06-08,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
Oro y Polvo,2016-04-19,68.0,," Spanish, Castilian",81500000.0,563588855.0,482088855.0
Romance: Mother's Friend,2018-07-10,10.0,Romance, Korean,201940000.0,38157314.0,-163782686.0
Into the Labyrinth,2019-10-30,63.0,"Thriller,Mystery", Italian,4000000.0,2514679.0,-1485321.0
"Sex First, Love Second",2017-08-03,50.0,"Romance,Drama", Korean,63000000.0,652818078.0,589818078.0
Tekkonkinkreet,2006-10-21,74.0,"Animation,Crime,Thriller", Japanese,4200000.0,73119058.2,68919058.2
Mr. Six,2016-01-01,68.0,"Crime,Action,Drama", Chinese,250000.0,204500032.6,204250032.6
Sweet Whip,2013-09-21,59.0,"Thriller,Drama,Romance,Mystery,Horror", Japanese,83000000.0,573531148.0,490531148.0
Island of Fire,1991-08-01,61.0,"Crime,Drama,Action,Thriller", Cantonese,175000000.0,580671589.2,405671589.20000005
Fate/stay night: Unlimited Blade Works,2013-01-03,71.0,"Action,Fantasy,Animation", Japanese,119940523.8,257908954.2,137968430.39999998
Jesus,2016-09-19,60.0,Drama," Spanish, Castilian",73800000.0,346352260.6,272552260.6
Countdown to Death: Pablo Escobar,2017-01-24,69.0,Documentary," Spanish, Castilian",111600000.0,767228967.6,655628967.6
Kuch Kuch Hota Hai,1998-10-16,76.0,"Romance,Drama", Hindi,153000.0,15306000.0,15153000.0
The Sisters S-Scandal,2017-08-03,18.0,"Drama,Romance", Korean,9541040.0,160966606.8,151425566.8
Shinjuku Incident,2009-04-02,66.0,"Drama,Action,Thriller,Crime", Cantonese,15000000.0,5461200.0,-9538800.0
Never Look Away,2019-06-20,78.0,"Drama,Thriller,Romance", German,29073270.6,4831836.0,-24241434.6
Monk Comes Down the Mountain,2015-07-03,51.0,"Action,Comedy", Chinese,102400000.0,432729205.6,330329205.6
Mother,2009-05-28,77.0,"Crime,Drama,Mystery,Thriller", Korean,5000000.0,17112713.0,12112713.0
Mom's Friend 5,2018-08-24,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
Ardor,2002-11-08,48.0,"Drama,Thriller", Korean,74200000.0,937727043.8,863527043.8
Hijra in Between,2018-06-10,72.0,"Romance,Drama,TV Movie", Chinese,118200000.0,1160524937.0,1042324937.0
The Photographer of Mauthausen,2018-10-26,70.0,"Drama,History,Thriller"," Spanish, Castilian",103171600.0,648212671.0,545041071.0
Let the Bullets Fly,2010-12-20,76.0,"Action,Comedy", Chinese,24309793.2,104731450.0,80421656.8
The Twins Effect II,2004-08-12,50.0,"Action,Adventure,Comedy,Fantasy", Cantonese,150000000.0,409534228.6,259534228.60000002
Lucid Dream,2017-02-22,62.0,"Science Fiction,Thriller", Korean,5000000.0,150216296.0,145216296.0
Slam Dunk: The Movie,1994-03-12,54.0,"Drama,Animation,Comedy", Japanese,115600000.0,532253396.2,416653396.2
The Squad,2011-10-07,60.0,"Drama,Horror,Thriller"," Spanish, Castilian",124000000.0,864709288.8,740709288.8
Love The Way You Are,2019-06-21,54.0,"Romance,Comedy", Chinese,116000000.0,246937806.8,130937806.80000001
Rigodon,2012-11-21,60.0,"Thriller,Drama,Mystery", Tagalog,22361.0,31307.0,8946.0
Donkey X,2007-12-05,55.0,"Family,Adventure,Animation"," Spanish, Castilian",18000000.0,7365250.0,-10634750.0
The Age of Shadows,2016-09-07,72.0,"Action,Drama,Thriller", Korean,9620000.0,53165427.0,43545427.0
Dreams,1990-05-11,77.0,"Fantasy,Drama", Japanese,107000000.0,620494472.2,513494472.20000005
xxxHOLiC The Movie: A Midsummer Night's Dream,2005-08-19,64.0,"Animation,Comedy,Drama,Mystery,Fantasy", Japanese,77000000.0,466288976.0,389288976.0
The Taking of Tiger Mountain,2014-12-24,65.0,"Thriller,War,Adventure", Chinese,41021120.0,141654055.0,100632935.0
Yi Yi,2017-07-28,79.0,Drama, Chinese,124000000.0,517060315.4,393060315.4
Vertigo,2016-08-10,20.0,Drama, No Language,200.0,1240261.6,1240061.6
Detective Conan: The Private Eyes' Requiem,2006-04-15,71.0,"Animation,Mystery", Japanese,133000000.0,276232142.6,143232142.60000002
Mortadelo and Filemon: Mission Implausible,2014-11-28,66.0,"Comedy,Animation,Adventure"," Spanish, Castilian",10000000.0,295961253.6,285961253.6
House of Pleasures,2011-09-21,65.0,Drama, French,95600000.0,305560367.8,209960367.8
Extraordinary Mission,2017-03-31,65.0,"Action,Crime,Thriller", Chinese,250000.0,197804602.6,197554602.6
Goodbye Summer,2019-07-25,58.0,"Romance,Drama", Korean,99400000.0,588699039.2,489299039.20000005
Once Upon a Time in China III,1993-02-11,65.0,Action, Cantonese,37990000.0,27540561.0,-10449439.0
Talk to Her,2002-03-15,76.0,"Drama,Romance"," Spanish, Castilian",5389600.0,64803131.0,59413531.0
Queen Margot,1994-05-13,73.0,"Drama,History,Romance", French,4314523.8,1318578.0,-2995945.8
The Mimic,2017-08-17,64.0,"Horror,Thriller", Korean,79000000.0,332257703.2,253257703.2
Ring 2,1999-01-23,57.0,"Horror,Mystery,Science Fiction", Japanese,6000000.0,31365000.0,25365000.0
Go! The Unforgettable Party,2019-11-15,76.0,"Music,Family"," Spanish, Castilian",71800000.0,761546913.2,689746913.2
200 Pounds Beauty,2006-12-14,68.0,"Drama,Comedy,Romance", Korean,4000000.0,257720413.2,253720413.2
Twilight,2019-06-21,69.0,"Animation,Drama", Japanese,37000000.0,402278564.0,365278564.0
Twilight,2019-06-21,69.0,"Animation,Drama", Japanese,20000000.0,15055091.0,-4944909.0
Open Your Eyes,1997-12-19,75.0,"Drama,Thriller,Science Fiction"," Spanish, Castilian",2900000.0,370720.0,-2529280.0
大学生出差服务,2019-08-08,0.0,, Chinese,167540000.0,175269998.8,7729998.800000012
K: Seven Stories Movie 1 - R:B - Blaze,2018-07-07,67.0,"Animation,Drama,Action", Japanese,120040000.0,549268906.0,429228906.0
The Immortal,2019-12-05,67.0,"Crime,Drama,Thriller", Italian,72000000.0,318039059.2,246039059.2
Joyeux Noel,2005-12-15,74.0,"Drama,War,Romance,History", French,22000000.0,17709155.0,-4290845.0
Delicatessen,1991-04-17,73.0,"Comedy,Science Fiction,Fantasy", French,4000000.0,1794187.0,-2205813.0
Gintama 2: Rules Are Made To Be Broken,2018-09-13,73.0,"Comedy,Action,Science Fiction,Fantasy", Japanese,89800000.0,412837601.8,323037601.8
The Experiment,2001-03-07,74.0,"Drama,Thriller", German,830001.4,13782896.0,12952894.6
Ana and Bruno,2017-09-01,77.0,"Animation,Adventure,Family"," Spanish, Castilian",90000000.0,750577016.4,660577016.4
The Invisible Guardian,2017-03-03,65.0,Thriller," Spanish, Castilian",5000000.0,227481688.6,222481688.6
2046,2005-02-03,72.0,"Drama,Science Fiction,Romance", Chinese,12000000.0,19278598.0,7278598.0
The Flowers of Evil,2019-09-27,68.0,"Drama,Romance,Thriller", Japanese,51571600.0,601885747.6,550314147.6
Balloon,2019-06-27,75.0,"Drama,History,Thriller", German,5501523.8,11859396.0,6357872.2
One Missed Call,2003-11-03,61.0,"Horror,Mystery", Japanese,20000000.0,44513466.0,24513466.0
The Red Violin,1999-04-09,74.0,"Drama,Thriller,Mystery,Music,Romance", French,18000000.0,9495408.0,-8504592.0
King of Comedy,1999-02-13,72.0,"Comedy,Drama,Romance", Cantonese,24440400.0,2984.0,-24437416.0
A Conspiracy of Faith,2016-03-03,70.0,"Crime,Drama,Mystery,Thriller", Danish,5210000.0,5900000.0,690000.0
The Golden Lotus: Love and Desire,1991-05-09,48.0,"Drama,Romance", Chinese,104000000.0,665830147.0,561830147.0
Origin: Spirits of the Past,2007-03-30,70.0,"Science Fiction,Adventure,Animation,Drama,Fantasy,Romance,Action", Japanese,84140000.0,760201609.6,676061609.6
My Mother is a Belly Dancer,2006-09-11,0.0,Drama, Cantonese,174600000.0,175269998.8,669998.8000000119
Machuca,2004-02-24,77.0,Drama," Spanish, Castilian",1500000.0,3187700.0,1687700.0
Temptation Summary,1990-11-15,25.0,Drama, Cantonese,12001040.0,38139010.0,26137970.0
Men in Hope,2011-08-25,75.0,"Comedy,Romance", Czech,1130710.0,6638849.0,5508139.0
Torrente 2: Mission in Marbella,2001-03-30,60.0,"Comedy,Crime"," Spanish, Castilian",100000000.0,328724751.4,228724751.39999998
Ajin: Demi-Human – Compel,2015-11-27,72.0,"Animation,Action,Thriller", Japanese,107400000.0,531422529.6,424022529.6
Ghajini,2008-12-25,70.0,"Action,Romance,Thriller", Hindi,9100000.0,76000000.0,66900000.0
Kung Fu Dunk,2008-02-07,57.0,"Action,Adventure,Comedy", Chinese,10000000.0,22896728.0,12896728.0
Sapphire Blue,2014-08-14,72.0,"Fantasy,Romance,Science Fiction,Drama,Adventure,Family,Action", German,26198000.0,5188128.0,-21009872.0
Serial (Bad) Weddings,2014-04-16,67.0,Comedy, French,13000000.0,176404493.0,163404493.0
China Salesman,2017-06-16,59.0,"Action,Thriller", Chinese,70520000.0,457654821.6,387134821.6
Zatoichi,2004-09-02,73.0,"Adventure,Drama,Action", Japanese,2500000.0,34196922.0,31696922.0
Kidnapping Stella,2019-06-29,53.0,Thriller, German,117800000.0,411789921.0,293989921.0
The Garden of Sinners: Future Gospel,2013-09-16,74.0,"Animation,Science Fiction", Japanese,56300000.0,336786306.2,280486306.2
Junglee,2019-03-29,67.0,"Action,Adventure", Hindi,140800000.0,483308405.4,342508405.4
Asterix & Obelix: God Save Britannia,2012-11-29,51.0,"Family,Adventure,Comedy", French,61000000.0,61319383.0,319383.0
My Girlfriend's Mother,2017-07-06,60.0,"Romance,Drama", Korean,73000000.0,544378189.4,471378189.4
The Emperor of Paris,2018-12-19,63.0,"Drama,Crime,Thriller", French,133000000.0,514236899.6,381236899.6
The Counterfeiters,2007-03-23,73.0,"Drama,War", German,106000000.0,144565535.2,38565535.19999999
Redline,2010-05-27,75.0,"Animation,Action,Science Fiction", Japanese,75600000.0,454911144.6,379311144.6
The Idiots,1998-07-17,65.0,"Drama,Comedy", Danish,2500000.0,7235.0,-2492765.0
Crime Story,1993-06-24,67.0,"Action,Crime", Cantonese,55001500.0,194720.0,-54806780.0
Out of the Clear Blue Sky,2019-12-24,82.0,"Comedy,Drama,Music"," Spanish, Castilian",144000000.0,1135762456.4,991762456.4000001
Macross Δ the Movie: Passionate Walküre,2018-02-09,58.0,"Animation,Action,Drama,Science Fiction,War,Romance,Music", Japanese,139000000.0,738319588.8,599319588.8
K: Seven Stories Movie 3 - Side:Green - The Overwritten World,2018-09-01,45.0,"Animation,Action,Fantasy", Japanese,134300000.0,484597113.8,350297113.8
Grappler Baki: The Ultimate Fighter,1994-08-21,66.0,"Animation,Action", Japanese,71600000.0,533712883.0,462112883.0
SPL II: A Time for Consequences,2015-07-30,68.0,"Action,Crime,Thriller", Cantonese,113000000.0,365992130.6,252992130.60000002
Shameless,2012-07-20,56.0,"Drama,Romance", Polish,38998000.0,360848744.0,321850744.0
Mother's Friend 2,2018-09-13,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
Genesis: The Creation and the Flood,1994-09-06,54.0,"Adventure,Drama,Fantasy", Italian,92800000.0,367006935.2,274206935.2
Windstruck,2004-06-03,72.0,"Comedy,Romance,Drama", Korean,1260400.0,5331377.0,4070977.0
Fireworks,1998-01-24,77.0,"Crime,Drama", Japanese,115000000.0,593663760.8,478663760.79999995
Veteran,2015-08-05,69.0,"Action,Comedy,Crime", Korean,7528230.0,87970000.0,80441770.0
Due West: Our Sex Journey,2012-09-20,56.0,"Comedy,Drama,Romance", Cantonese,115000000.0,823771524.0,708771524.0
I'm No Longer Here,2019-10-21,78.0,Drama," Spanish, Castilian",849080.0,4679111.6,3830031.5999999996
Youthful Older Sister,2018-03-15,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
Premonition,2004-01-01,61.0,Horror, Japanese,20000000.0,84146832.0,64146832.0
Pinocchio,2002-10-11,58.0,"Comedy,Family,Fantasy", Italian,45000000.0,31681811.0,-13318189.0
Pinocchio,2002-10-11,58.0,"Comedy,Family,Fantasy", Italian,13200000.0,30360375.0,17160375.0
Pinocchio,2002-10-11,58.0,"Comedy,Family,Fantasy", Italian,2289247.0,84300000.0,82010753.0
The Bar,2017-03-24,63.0,"Horror,Thriller,Comedy"," Spanish, Castilian",6045750.0,3662671.0,-2383079.0
Victoria,2015-06-11,77.0,"Crime,Thriller,Romance", German,25771333.2,3191971.0,-22579362.2
Mommy,2014-09-19,83.0,Drama, French,4900000.0,17536004.0,12636004.0
After My Death,2018-09-13,73.0,"Drama,Mystery", Korean,129400000.0,657972455.6,528572455.6
K: Seven Stories Movie 5 - Memory of Red - Burn,2018-11-03,65.0,"Animation,Action,Fantasy", Japanese,141280000.0,608857282.0,467577282.0
Kon-Tiki,2013-04-04,69.0,"Adventure,History", Norwegian,16600000.0,257720413.2,241120413.2
Shadow,2018-10-02,68.0,"Action,Drama", Chinese,44005000.0,91708374.0,47703374.0
Chocolate,2008-02-06,73.0,"Action,Comedy,Crime", Thai,76400000.0,519285160.6,442885160.6
Salma's Big Wish,2019-10-30,68.0,"Animation,Family,Fantasy"," Spanish, Castilian",87000000.0,459237806.0,372237806.0
The Double Life of Véronique,1991-05-15,75.0,"Drama,Mystery,Fantasy", French,515001.4,1999955.0,1484953.6
Luis und die Aliens,2018-06-07,64.0,"Animation,Family", German,51400000.0,379998436.2,328598436.2
Nameless Gangster,2012-02-02,69.0,"Crime,Thriller", Korean,125000.0,257720413.2,257595413.2
Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010-04-17,81.0,"Animation,Comedy,Family", Japanese,124000000.0,752364323.2,628364323.2
Crows Explode,2014-04-12,62.0,"Action,Drama,Thriller,Crime", Japanese,149200000.0,588687011.6,439487011.6
Emmanuelle 7,1993-09-19,45.0,Drama, French,124000000.0,153968300.4,29968300.400000006
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2014-08-14,68.0,"Adventure,Comedy,Drama", Swedish,9250000.0,257720413.2,248470413.2
The Last Warrior,2018-01-18,60.0,"Action,Drama,Fantasy,History,Adventure", Russian,2500000.0,1053002.0,-1446998.0
Confessions,2010-06-05,76.0,"Drama,Thriller,Mystery", Japanese,168000000.0,797883710.4,629883710.4
Crazy Love,1993-04-17,62.0,"Comedy,Romance,Drama", Cantonese,8440000.0,1575158.0,-6864842.0
Roma,2018-12-07,77.0,Drama," Spanish, Castilian",15000000.0,1903062.0,-13096938.0
New Folder 2,2015-10-23,40.0,Drama, Korean,101800000.0,821985126.0,720185126.0
Confidential Assignment,2017-01-18,68.0,"Action,Drama", Korean,8520000.0,56100000.0,47580000.0
Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,2019-04-19,73.0,"Animation,Adventure,Family", Japanese,212000000.0,587268029.2,375268029.20000005
Purpose of Hiking,2016-03-03,27.0,"Drama,Romance", Korean,15541000.0,38139010.0,22598010.0
The Adventures of Milo and Otis,1990-03-29,64.0,"Adventure,Drama,Family", Japanese,7520000.0,13299749.0,5779749.0
House of Hummingbird,2019-08-29,76.0,Drama, Korean,5389600.0,1041948.0,-4347652.0
Born in China,2016-08-12,73.0,Documentary, Chinese,53600000.0,682429959.6,628829959.6
Condorito: The Movie,2017-10-12,70.0,"Adventure,Animation,Comedy"," Spanish, Castilian",8000000.0,8431194.0,431194.0
The Valet,2006-12-21,59.0,Comedy, French,28698700.6,29326868.0,628167.3999999985
Detective Conan: The Raven Chaser,2009-04-18,73.0,"Animation,Crime,Mystery,Thriller", Japanese,69600000.0,471065724.6,401465724.6
A Day,2017-06-15,79.0,"Drama,Thriller,Mystery", Korean,39323270.6,8500000.0,-30823270.6
Curious George: Royal Monkey,2019-09-10,76.0,"Animation,Adventure,Comedy,Family", French,119200000.0,379074781.8,259874781.8
The Forest of Love,2019-10-11,65.0,"Crime,Thriller", Japanese,55340000.0,180307710.4,124967710.4
Step Up Love Story: Double Love,2019-05-10,0.0,Comedy, Japanese,264940000.0,175269998.8,-89670001.19999999
Alice Under the Table,2015-10-15,61.0,Fantasy," Spanish, Castilian",170000000.0,295463225.0,125463225.0
Trash,2015-10-09,71.0,"Adventure,Crime,Drama,Thriller", Portuguese,12000000.0,6553186.0,-5446814.0
Nobody's Home,2013-04-10,64.0,Drama, Turkish,80400000.0,411716817.2,331316817.2
Adventures of Arsène Lupin,2004-10-13,53.0,"Romance,Action,Adventure,Crime,Mystery", French,23000000.0,4483042.8,-18516957.2
Love Letter,1995-03-25,77.0,"Drama,Romance", Japanese,80000000.0,381000857.6,301000857.6
Detective Conan: The Fourteenth Target,1998-04-19,71.0,"Adventure,Animation,Crime,Family,Mystery", Japanese,25645400.0,16330622.0,-9314778.0
Delicious Sisters,2018-12-19,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
Samba,2015-04-02,63.0,"Drama,Comedy", French,20000000.0,151530.0,-19848470.0
Amour,2012-10-31,78.0,"Drama,Romance", French,9700000.0,36787044.0,27087044.0
Ghost in the Shell: The New Movie,2015-11-26,67.0,"Science Fiction,Animation", Japanese,4301620.0,101203.0,-4200417.0
The Yellow Sea,2010-12-22,73.0,"Drama,Thriller,Crime", Korean,87600000.0,830669408.0,743069408.0
Detective Dee: The Four Heavenly Kings,2018-09-13,63.0,"Mystery,Fantasy,Adventure,Action", Chinese,5648225.8,84168923.0,78520697.2
Purpose of Cohabitation,2016-03-07,40.0,Romance, Korean,76800000.0,858637629.0,781837629.0
Digimon Adventure tri. Part 1: Reunion,2015-11-21,67.0,"Animation,Adventure,Science Fiction", Japanese,57700000.0,1928616.0,-55771384.0
The Science of Sleep,2006-08-16,71.0,"Comedy,Drama,Fantasy", French,6000000.0,9524340.0,3524340.0
Azumi,2003-05-10,69.0,"Adventure,Drama,Action,Thriller,Romance", Japanese,95600000.0,300192361.6,204592361.60000002
XXY,2008-03-16,68.0,Drama," Spanish, Castilian",54200004.0,2728869.0,-51471135.0
The Battle: Roar to Victory,2019-08-07,72.0,"History,Action,War", Korean,81200000.0,387136474.8,305936474.8
One Cut of the Dead,2017-11-04,77.0,"Comedy,Horror", Japanese,52406.0,27590180.0,27537774.0
My Little Monster,2018-04-27,78.0,"Romance,Comedy,Drama", Japanese,98000000.0,379984326.8,281984326.8
The Boss: Anatomy of a Crime,2014-10-12,77.0,"Drama,Crime"," Spanish, Castilian",92400000.0,781330534.6,688930534.6
Sin tetas no hay paraíso,2010-07-23,72.0,"Crime,Drama"," Spanish, Castilian",86000000.0,648439166.8,562439166.8
Believer,2018-05-22,73.0,"Crime,Action,Thriller", Korean,106000000.0,740963555.6,634963555.6
Sword Master,2016-12-02,64.0,Action, Chinese,67800000.0,348256501.8,280456501.8
"Mektoub, My Love: Canto Uno",2018-03-21,68.0,"Romance,Drama", French,164000000.0,374254139.0,210254139.0
Trust Me U Die,1998-01-21,44.0,"Horror,Thriller", Cantonese,133300000.0,601247524.8,467947524.79999995
Bedevilled,2010-09-02,72.0,"Thriller,Crime,Drama,Horror", Korean,700000.0,94400921.8,93700921.8
The Negotiation,2018-09-19,70.0,"Crime,Action,Thriller", Korean,94040000.0,497161223.8,403121223.8
The Oath,2016-09-06,61.0,"Drama,Crime,Thriller", Icelandic,117600000.0,236242943.8,118642943.80000001
The Twins Effect,2003-03-08,60.0,"Action,Comedy,Horror", Cantonese,9501932.4,3639926.0,-5862006.4
Break,2019-02-14,55.0,Thriller, Russian,60600000.0,487584871.8,426984871.8
The Fortress,2017-10-03,67.0,"War,Drama,History,Action", Korean,92200000.0,28645448.0,-63554552.0
Fairy Tail: Phoenix Priestess,2012-08-18,73.0,"Animation,Action,Adventure,Comedy,Fantasy", Japanese,122400000.0,846214012.6,723814012.6
Crazy Hong Kong,1994-11-24,45.0,"Adventure,Comedy", Cantonese,96300000.0,880669647.8,784369647.8
The Housemaid,2010-05-13,64.0,"Thriller,Drama", Korean,4000000.0,205370086.2,201370086.2
Bang Bang!,2014-10-02,62.0,"Action,Adventure,Comedy,Romance", Hindi,89400000.0,590072388.8,500672388.79999995
Get Married If You Can,2014-02-14,74.0,"Comedy,Romance"," Spanish, Castilian",2082001.4,15998618.0,13916616.6
Furious,2017-11-30,63.0,"Fantasy,Action,Adventure", Russian,5610000.0,10657499.0,5047499.0
Mae Bia,2015-09-17,53.0,"Mystery,Drama", Thai,139800000.0,421303732.6,281503732.6
Gangnam Daughter-in-law,2019-12-05,50.0,"Drama,Romance", Korean,175600000.0,288568132.4,112968132.39999998
